nn  1  6     0.0    0.0    1.0   96.1  873.4  0.000 0.287E-05 0.940E-03 0.386E-05 0.105E-02 1.3455 0.251E-04 0.338E-04

    i1 i2  dummy0 dummy1 scafac  m1    m2      angle LO[pb]   rel_error NLO[pb]   rel_error   K    LO_ms[pb] NLO_ms[pb]  
