nn  1  8     0.0    0.0    1.0   96.1  873.4  0.000 0.102E-05 0.974E-02 0.149E-05 0.664E-02 1.4675 0.948E-05 0.139E-04

    i1 i2  dummy0 dummy1 scafac  m1    m2      angle LO[pb]   rel_error NLO[pb]   rel_error   K    LO_ms[pb] NLO_ms[pb]  
