nn  3  4     0.0    0.0    1.0  401.9  873.4  0.000 0.769E-06 0.811E-03 0.945E-06 0.110E-02 1.2291 0.113E-06 0.139E-06

    i1 i2  dummy0 dummy1 scafac  m1    m2      angle LO[pb]   rel_error NLO[pb]   rel_error   K    LO_ms[pb] NLO_ms[pb]  
