nn  4  5     0.0    0.0    1.0  873.4  102.3  0.000 0.152E-05 0.143E-02 0.210E-05 0.158E-02 1.3833 0.274E-04 0.379E-04

    i1 i2  dummy0 dummy1 scafac  m1    m2      angle LO[pb]   rel_error NLO[pb]   rel_error   K    LO_ms[pb] NLO_ms[pb]  
