nn  3  7     0.0    0.0    1.0  796.5  227.8  0.000 0.655E-05 0.806E-03 0.806E-05 0.660E-03 1.2307 0.688E-05 0.847E-05

    i1 i2  dummy0 dummy1 scafac  m1    m2      angle LO[pb]   rel_error NLO[pb]   rel_error   K    LO_ms[pb] NLO_ms[pb]  
