nn  4  5     0.0    0.0    1.0  873.2  225.3  0.000 0.139E-04 0.759E-03 0.155E-04 0.685E-03 1.1171 0.287E-04 0.321E-04

    i1 i2  dummy0 dummy1 scafac  m1    m2      angle LO[pb]   rel_error NLO[pb]   rel_error   K    LO_ms[pb] NLO_ms[pb]  
