nn  1  1     0.0    0.0    1.0  222.4  222.4  0.000 0.116E-04 0.819E-03 0.144E-04 0.667E-03 1.2458 0.116E-04 0.145E-04

    i1 i2  dummy0 dummy1 scafac  m1    m2      angle LO[pb]   rel_error NLO[pb]   rel_error   K    LO_ms[pb] NLO_ms[pb]  
