nn  3  5     0.0    0.0    1.0  598.8  185.9  0.000 0.101E-03 0.756E-03 0.122E-03 0.618E-03 1.2059 0.106E-03 0.128E-03

    i1 i2  dummy0 dummy1 scafac  m1    m2      angle LO[pb]   rel_error NLO[pb]   rel_error   K    LO_ms[pb] NLO_ms[pb]  
