nn  1  3     0.0    0.0    1.0  245.7  895.5  0.000 0.488E-06 0.827E-03 0.576E-06 0.666E-03 1.1808 0.438E-06 0.518E-06

    i1 i2  dummy0 dummy1 scafac  m1    m2      angle LO[pb]   rel_error NLO[pb]   rel_error   K    LO_ms[pb] NLO_ms[pb]  
