nn  3  5     0.0    0.0    1.0  404.6  245.7  0.000 0.162E-02 0.754E-03 0.200E-02 0.609E-03 1.2363 0.164E-02 0.203E-02

    i1 i2  dummy0 dummy1 scafac  m1    m2      angle LO[pb]   rel_error NLO[pb]   rel_error   K    LO_ms[pb] NLO_ms[pb]  
