nn  3  7     0.0    0.0    1.0  895.4  124.6  0.000 0.254E-05 0.877E-03 0.309E-05 0.729E-03 1.2181 0.304E-05 0.370E-05

    i1 i2  dummy0 dummy1 scafac  m1    m2      angle LO[pb]   rel_error NLO[pb]   rel_error   K    LO_ms[pb] NLO_ms[pb]  
