nn  3  3     0.0    0.0    1.0  994.5  994.5  0.000 0.170E-07 0.805E-03 0.203E-07 0.352E-01 1.1910 0.170E-07 0.203E-07

    i1 i2  dummy0 dummy1 scafac  m1    m2      angle LO[pb]   rel_error NLO[pb]   rel_error   K    LO_ms[pb] NLO_ms[pb]  
