nn  1  1     0.0    0.0    1.0  205.0  205.0  0.000 0.515E-05 0.818E-03 0.645E-05 0.665E-03 1.2522 0.517E-05 0.647E-05

    i1 i2  dummy0 dummy1 scafac  m1    m2      angle LO[pb]   rel_error NLO[pb]   rel_error   K    LO_ms[pb] NLO_ms[pb]  
