nn  6  8     0.0    0.0    1.0  663.7  663.7  0.000 0.448E-02 0.761E-03 0.568E-02 0.584E-03 1.2676 0.461E-02 0.585E-02

    i1 i2  dummy0 dummy1 scafac  m1    m2      angle LO[pb]   rel_error NLO[pb]   rel_error   K    LO_ms[pb] NLO_ms[pb]  
