nn  1  1     0.0    0.0    1.0  242.8  242.8  0.000 0.746E-05 0.819E-03 0.928E-05 0.666E-03 1.2438 0.749E-05 0.931E-05

    i1 i2  dummy0 dummy1 scafac  m1    m2      angle LO[pb]   rel_error NLO[pb]   rel_error   K    LO_ms[pb] NLO_ms[pb]  
