nn  1  2     0.0    0.0    1.0  242.8 -252.0  0.000 0.834E-01 0.758E-03 0.107     0.605E-03 1.2767 0.835E-01 0.107    

    i1 i2  dummy0 dummy1 scafac  m1    m2      angle LO[pb]   rel_error NLO[pb]   rel_error   K    LO_ms[pb] NLO_ms[pb]  
