nn  1  3     0.0    0.0    1.0  112.6  305.0  0.000 0.172E-03 0.852E-03 0.216E-03 0.694E-03 1.2576 0.142E-03 0.178E-03

    i1 i2  dummy0 dummy1 scafac  m1    m2      angle LO[pb]   rel_error NLO[pb]   rel_error   K    LO_ms[pb] NLO_ms[pb]  
