nn  3  3     0.0    0.0    1.0  500.5  500.5  0.000 0.902E-06 0.765E-03 0.107E-05 0.441E-01 1.1825 0.110E-06 0.131E-06

    i1 i2  dummy0 dummy1 scafac  m1    m2      angle LO[pb]   rel_error NLO[pb]   rel_error   K    LO_ms[pb] NLO_ms[pb]  
