nn  1  1     0.0    0.0    1.0  244.1  244.1  0.000 0.481E-05 0.818E-03 0.596E-05 0.668E-03 1.2386 0.483E-05 0.598E-05

    i1 i2  dummy0 dummy1 scafac  m1    m2      angle LO[pb]   rel_error NLO[pb]   rel_error   K    LO_ms[pb] NLO_ms[pb]  
