nn  3  7     0.0    0.0    1.0  598.8  165.3  0.000 0.415E-04 0.807E-03 0.516E-04 0.656E-03 1.2441 0.440E-04 0.547E-04

    i1 i2  dummy0 dummy1 scafac  m1    m2      angle LO[pb]   rel_error NLO[pb]   rel_error   K    LO_ms[pb] NLO_ms[pb]  
