nn  1  3     0.0    0.0    1.0  161.0  598.8  0.000 0.675E-05 0.833E-03 0.820E-05 0.666E-03 1.2146 0.592E-05 0.719E-05

    i1 i2  dummy0 dummy1 scafac  m1    m2      angle LO[pb]   rel_error NLO[pb]   rel_error   K    LO_ms[pb] NLO_ms[pb]  
