nn  4  7     0.0    0.0    1.0  663.9  202.8  0.000 0.386E-04 0.105E-02 0.462E-04 0.889E-03 1.1970 0.673E-04 0.805E-04

    i1 i2  dummy0 dummy1 scafac  m1    m2      angle LO[pb]   rel_error NLO[pb]   rel_error   K    LO_ms[pb] NLO_ms[pb]  
