nn  3  4     0.0    0.0    1.0  308.8  663.9  0.000 0.533E-05 0.904E-03 0.659E-05 0.985E-03 1.2379 0.114E-05 0.141E-05

    i1 i2  dummy0 dummy1 scafac  m1    m2      angle LO[pb]   rel_error NLO[pb]   rel_error   K    LO_ms[pb] NLO_ms[pb]  
