nn  3  8     0.0    0.0    1.0  308.8  663.9  0.000 0.139E-04 0.837E-03 0.171E-04 0.654E-03 1.2290 0.144E-04 0.177E-04

    i1 i2  dummy0 dummy1 scafac  m1    m2      angle LO[pb]   rel_error NLO[pb]   rel_error   K    LO_ms[pb] NLO_ms[pb]  
