nn  3  3     0.0    0.0    1.0  308.8  308.8  0.000 0.104E-04 0.988E-03 0.124E-04 0.354E-01 1.1981 0.409E-05 0.490E-05

    i1 i2  dummy0 dummy1 scafac  m1    m2      angle LO[pb]   rel_error NLO[pb]   rel_error   K    LO_ms[pb] NLO_ms[pb]  
