nn  4  8     0.0    0.0    1.0  664.3  664.2  0.000 0.247E-02 0.798E-03 0.325E-02 0.613E-03 1.3140 0.254E-02 0.334E-02

    i1 i2  dummy0 dummy1 scafac  m1    m2      angle LO[pb]   rel_error NLO[pb]   rel_error   K    LO_ms[pb] NLO_ms[pb]  
