nn  4  6     0.0    0.0    1.0  664.3  664.2  0.000 0.722E-02 0.754E-03 0.888E-02 0.578E-03 1.2297 0.744E-02 0.914E-02

    i1 i2  dummy0 dummy1 scafac  m1    m2      angle LO[pb]   rel_error NLO[pb]   rel_error   K    LO_ms[pb] NLO_ms[pb]  
