nn  4  5     0.0    0.0    1.0  664.3  243.2  0.000 0.112E-03 0.752E-03 0.131E-03 0.656E-03 1.1678 0.172E-03 0.201E-03

    i1 i2  dummy0 dummy1 scafac  m1    m2      angle LO[pb]   rel_error NLO[pb]   rel_error   K    LO_ms[pb] NLO_ms[pb]  
