nn  1  8     0.0    0.0    1.0  225.2  664.2  0.000 0.282E-04 0.104E-02 0.339E-04 0.848E-03 1.2036 0.471E-04 0.567E-04

    i1 i2  dummy0 dummy1 scafac  m1    m2      angle LO[pb]   rel_error NLO[pb]   rel_error   K    LO_ms[pb] NLO_ms[pb]  
