nn  3  3     0.0    0.0    1.0  402.1  402.1  0.000 0.284E-05 0.904E-03 0.340E-05 0.419E-01 1.1962 0.325E-06 0.388E-06

    i1 i2  dummy0 dummy1 scafac  m1    m2      angle LO[pb]   rel_error NLO[pb]   rel_error   K    LO_ms[pb] NLO_ms[pb]  
