nn  1  1     0.0    0.0    1.0  164.1  164.1  0.000 0.140E-04 0.819E-03 0.177E-04 0.661E-03 1.2687 0.140E-04 0.178E-04

    i1 i2  dummy0 dummy1 scafac  m1    m2      angle LO[pb]   rel_error NLO[pb]   rel_error   K    LO_ms[pb] NLO_ms[pb]  
