nn  1  7     0.0    0.0    1.0  246.2  248.8  0.000 0.529E-01 0.791E-03 0.677E-01 0.631E-03 1.2812 0.529E-01 0.678E-01

    i1 i2  dummy0 dummy1 scafac  m1    m2      angle LO[pb]   rel_error NLO[pb]   rel_error   K    LO_ms[pb] NLO_ms[pb]  
