nn  1  3     0.0    0.0    1.0  101.2  895.4  0.000 0.147E-05 0.850E-03 0.179E-05 0.659E-03 1.2179 0.105E-05 0.127E-05

    i1 i2  dummy0 dummy1 scafac  m1    m2      angle LO[pb]   rel_error NLO[pb]   rel_error   K    LO_ms[pb] NLO_ms[pb]  
