nn  3  5     0.0    0.0    1.0  500.0  102.9  0.000 0.254E-03 0.758E-03 0.311E-03 0.620E-03 1.2248 0.285E-03 0.349E-03

    i1 i2  dummy0 dummy1 scafac  m1    m2      angle LO[pb]   rel_error NLO[pb]   rel_error   K    LO_ms[pb] NLO_ms[pb]  
