nn  1  2     0.0    0.0    1.0  240.6 -252.3  0.000 0.837E-01 0.758E-03 0.106     0.608E-03 1.2707 0.838E-01 0.106    

    i1 i2  dummy0 dummy1 scafac  m1    m2      angle LO[pb]   rel_error NLO[pb]   rel_error   K    LO_ms[pb] NLO_ms[pb]  
