nn  1  3     0.0    0.0    1.0   92.8  304.6  0.000 0.237E-03 0.850E-03 0.299E-03 0.667E-03 1.2621 0.195E-03 0.246E-03

    i1 i2  dummy0 dummy1 scafac  m1    m2      angle LO[pb]   rel_error NLO[pb]   rel_error   K    LO_ms[pb] NLO_ms[pb]  
