nn  1  1     0.0    0.0    1.0  245.0  245.0  0.000 0.336E-05 0.818E-03 0.415E-05 0.670E-03 1.2359 0.337E-05 0.417E-05

    i1 i2  dummy0 dummy1 scafac  m1    m2      angle LO[pb]   rel_error NLO[pb]   rel_error   K    LO_ms[pb] NLO_ms[pb]  
