nn  1  1     0.0    0.0    1.0  118.6  118.6  0.000 0.439E-03 0.822E-03 0.567E-03 0.656E-03 1.2901 0.441E-03 0.569E-03

    i1 i2  dummy0 dummy1 scafac  m1    m2      angle LO[pb]   rel_error NLO[pb]   rel_error   K    LO_ms[pb] NLO_ms[pb]  
