nn  3  4     0.0    0.0    1.0  402.3  873.3  0.000 0.784E-06 0.814E-03 0.963E-06 0.110E-02 1.2288 0.120E-06 0.147E-06

    i1 i2  dummy0 dummy1 scafac  m1    m2      angle LO[pb]   rel_error NLO[pb]   rel_error   K    LO_ms[pb] NLO_ms[pb]  
