nn  4  5     0.0    0.0    1.0  873.3  143.4  0.000 0.514E-05 0.835E-03 0.530E-05 0.940E-03 1.0309 0.279E-04 0.288E-04

    i1 i2  dummy0 dummy1 scafac  m1    m2      angle LO[pb]   rel_error NLO[pb]   rel_error   K    LO_ms[pb] NLO_ms[pb]  
