nn  3  3     0.0    0.0    1.0  402.3  402.3  0.000 0.283E-05 0.918E-03 0.337E-05 0.420E-01 1.1929 0.340E-06 0.405E-06

    i1 i2  dummy0 dummy1 scafac  m1    m2      angle LO[pb]   rel_error NLO[pb]   rel_error   K    LO_ms[pb] NLO_ms[pb]  
