nn  1  8     0.0    0.0    1.0  136.8  873.3  0.000 0.196E-05 0.395E-02 0.216E-05 0.333E-02 1.1003 0.964E-05 0.106E-04

    i1 i2  dummy0 dummy1 scafac  m1    m2      angle LO[pb]   rel_error NLO[pb]   rel_error   K    LO_ms[pb] NLO_ms[pb]  
