nn  3  5     0.0    0.0    1.0  402.3  143.4  0.000 0.106E-02 0.756E-03 0.131E-02 0.613E-03 1.2429 0.110E-02 0.137E-02

    i1 i2  dummy0 dummy1 scafac  m1    m2      angle LO[pb]   rel_error NLO[pb]   rel_error   K    LO_ms[pb] NLO_ms[pb]  
