nn  3  7     0.0    0.0    1.0  598.9  206.5  0.000 0.438E-04 0.802E-03 0.545E-04 0.653E-03 1.2451 0.455E-04 0.566E-04

    i1 i2  dummy0 dummy1 scafac  m1    m2      angle LO[pb]   rel_error NLO[pb]   rel_error   K    LO_ms[pb] NLO_ms[pb]  
