nn  3  3     0.0    0.0    1.0  598.9  598.9  0.000 0.334E-06 0.784E-03 0.392E-06 0.457E-01 1.1734 0.638E-07 0.748E-07

    i1 i2  dummy0 dummy1 scafac  m1    m2      angle LO[pb]   rel_error NLO[pb]   rel_error   K    LO_ms[pb] NLO_ms[pb]  
