nn  3  6     0.0    0.0    1.0  402.9  873.2  0.000 0.314E-05 0.900E-03 0.360E-05 0.655E-03 1.1452 0.238E-05 0.273E-05

    i1 i2  dummy0 dummy1 scafac  m1    m2      angle LO[pb]   rel_error NLO[pb]   rel_error   K    LO_ms[pb] NLO_ms[pb]  
