nn  3  7     0.0    0.0    1.0  402.9  184.4  0.000 0.568E-03 0.797E-03 0.718E-03 0.641E-03 1.2646 0.582E-03 0.736E-03

    i1 i2  dummy0 dummy1 scafac  m1    m2      angle LO[pb]   rel_error NLO[pb]   rel_error   K    LO_ms[pb] NLO_ms[pb]  
