nn  1  3     0.0    0.0    1.0  151.8  306.4  0.000 0.912E-04 0.872E-03 0.114E-03 0.827E-03 1.2519 0.718E-04 0.899E-04

    i1 i2  dummy0 dummy1 scafac  m1    m2      angle LO[pb]   rel_error NLO[pb]   rel_error   K    LO_ms[pb] NLO_ms[pb]  
