nn  6  7     0.0    0.0    1.0  663.6  162.3  0.000 0.701E-04 0.782E-03 0.832E-04 0.678E-03 1.1867 0.115E-03 0.136E-03

    i1 i2  dummy0 dummy1 scafac  m1    m2      angle LO[pb]   rel_error NLO[pb]   rel_error   K    LO_ms[pb] NLO_ms[pb]  
