nn  1  1     0.0    0.0    1.0  205.4  205.4  0.000 0.412E-05 0.818E-03 0.514E-05 0.667E-03 1.2496 0.413E-05 0.516E-05

    i1 i2  dummy0 dummy1 scafac  m1    m2      angle LO[pb]   rel_error NLO[pb]   rel_error   K    LO_ms[pb] NLO_ms[pb]  
