nn  3  8     0.0    0.0    1.0  402.6  873.2  0.000 0.977E-06 0.905E-03 0.122E-05 0.684E-03 1.2443 0.749E-06 0.932E-06

    i1 i2  dummy0 dummy1 scafac  m1    m2      angle LO[pb]   rel_error NLO[pb]   rel_error   K    LO_ms[pb] NLO_ms[pb]  
