nn  1  6     0.0    0.0    1.0  156.9  873.2  0.000 0.698E-05 0.791E-03 0.746E-05 0.783E-03 1.0682 0.259E-04 0.276E-04

    i1 i2  dummy0 dummy1 scafac  m1    m2      angle LO[pb]   rel_error NLO[pb]   rel_error   K    LO_ms[pb] NLO_ms[pb]  
