nn  1  1     0.0    0.0    1.0  205.7  205.7  0.000 0.337E-05 0.818E-03 0.423E-05 0.662E-03 1.2570 0.337E-05 0.424E-05

    i1 i2  dummy0 dummy1 scafac  m1    m2      angle LO[pb]   rel_error NLO[pb]   rel_error   K    LO_ms[pb] NLO_ms[pb]  
