nn  3  5     0.0    0.0    1.0  994.5  145.5  0.000 0.353E-05 0.763E-03 0.404E-05 0.629E-03 1.1454 0.417E-05 0.477E-05

    i1 i2  dummy0 dummy1 scafac  m1    m2      angle LO[pb]   rel_error NLO[pb]   rel_error   K    LO_ms[pb] NLO_ms[pb]  
