nn  1  1     0.0    0.0    1.0  142.1  142.1  0.000 0.604E-04 0.821E-03 0.770E-04 0.660E-03 1.2762 0.605E-04 0.773E-04

    i1 i2  dummy0 dummy1 scafac  m1    m2      angle LO[pb]   rel_error NLO[pb]   rel_error   K    LO_ms[pb] NLO_ms[pb]  
