nn  1  1     0.0    0.0    1.0  246.6  246.6  0.000 0.151E-05 0.818E-03 0.187E-05 0.671E-03 1.2331 0.152E-05 0.187E-05

    i1 i2  dummy0 dummy1 scafac  m1    m2      angle LO[pb]   rel_error NLO[pb]   rel_error   K    LO_ms[pb] NLO_ms[pb]  
